order_id,customer_id,customer_name,age,gender,email,city,state,pincode,country,order_date,delivery_date,order_status,product_category,product_name,quantity,unit_price,total_price,discount_%,payment_method,shipping_carrier,delivery_days,express_delivery,warehouse_location,rating,review_sentiment,return_requested,customer_loyalty_tier
ORD100345,CUST9145,Emily Miller,21,Other,martinezdawn@example.net,London,England,325095,UK,02-06-2024,13-06-2024,Returned,Toys,LEGO Set,2,37713.67,64113.24,15,UPI,Evri,11,yes,Manchester Hub,2.8,,No,Gold
ORD100346,CUST7041,Susan Hunter,22,Female,lopezlauren@example.com,Rohini,Delhi,227951,India,19-05-2024,01-06-2024,Delivered,Electronics,Charger,4,29515.13,100351.44,15,upi,Ekart,13,Yes,Kolkata Hub,2.8,Neutral,No,Bronze
ORD100347,CUST2253,Brandon Shannon,64,M,zhayes@example.org,Victoria,British Columbia,595560,Canada,16-02-2026,17-02-2026,Shipped,Beauty,Face Wash,4,18380.32,62493.09,15,upi,Canada Post,1,No,Vancouver Hub,,Neutral,Yes,Silver
ORD100348,CUST7730,Christopher Anderson,46,female,stephanie47@example.net,Austin,Texas,977147,USA,19-06-2025,,Pending,Sports,Skipping Rope,6,8039.7,36178.65,25,Credit Card,USPS,14,Yes,Los Angeles Hub,4,Neutral,No,Silver
ORD100349,CUST4533,Andrew Porter,60,F,gbaker@example.net,New York City,New York,179255,USA,14-08-2025,22-08-2025,Shipped,Sports,Cricket Bat,2,492664.83,837530.21,15,Cash on Delivery,FedEx,8,Yes,Texas Hub,1.1,Negative,No,Silver
ORD100350,CUST5654,Ashley Perry,64,F,jonathan24@example.com,Canberra,New South Wales,622793,Australia,22-10-2025,,Cancelled,Fashion,T-Shirt,1,1149.32,1149.32,,Debit Card,StarTrack,3,no,Melbourne Hub,4.5,,Yes,Silver
ORD100351,CUST7165,Glenn Mcmahon,54,Other,julieking@example.org,Mangaluru,Karnataka,115948,India,22-01-2025,27-01-2025,Delivered,Books,Textbook,6,70184.6,336886.08,20,Cash on Delivery,BlueDart,5,No,Mumbai Hub,2.7,Neutral,Yes,Gold
ORD100352,CUST8796,Eric Reid,23,M,williamsbonnie@example.com,Bendigo,Victoria,902600,Australia,17-10-2025,18-10-2025,Delivered,Books,Biography,4,59525.38,166671.06,30,credit card,Couriers Please,1,yes,Melbourne Hub,4.7,,Yes,Bronze
ORD100353,CUST2694,Helen Luna,19,Male,villastephanie@example.net,San Antonio,Texas,525728,USA,27-10-2025,31-10-2025,Returned,Home & Kitchen,Bedsheet,8,42004.53,235225.37,30,Net Banking,USPS,4,Yes,Los Angeles Hub,1.8,Negative,No,Silver
ORD100354,CUST1813,Kimberly Hahn,35,F,pgonzalez@example.org,Syracuse,New York,523051,USA,22-10-2024,01-11-2024,Shipped,Beauty,Sunscreen,7,55997.04,391979.28,,COD,FedEx,10,no,Los Angeles Hub,2.6,Positive,Yes,Bronze
ORD100355,CUST7870,David Richardson,24,Male,thomasmichelle@example.com,Manchester,England,299552,UK,01-07-2025,09-07-2025,Delivered,Sports,Yoga Mat,6,16298.3,83121.33,15,COD,Evri,8,Yes,Manchester Hub,4.7,Negative,Yes,Gold
ORD100356,CUST8111,Nathan Moran,49,M,laurenfrank@example.org,Austin,Texas,361770,USA,05-11-2024,20-11-2024,Returned,Grocery,Green Tea,4,60846.76,170370.93,30,credit card,DHL,15,yes,Los Angeles Hub,1.6,Neutral,Yes,Platinum
ORD100357,CUST2171,Kylie Ortiz,18,Female,crystal43@example.net,Birmingham,England,171202,UK,02-05-2025,12-05-2025,Delivered,Toys,Board Game,3,13285.39,39856.17,,upi,Evri,10,No,Manchester Hub,2.3,Neutral,Yes,Bronze
ORD100358,CUST9240,Shawn Yates,47,male,fstevens@example.com,Liverpool,England,663241,UK,11-02-2026,,Cancelled,Electronics,Smartphone,4,35049.07,112157.02,20,Net Banking,Royal Mail,11,no,Manchester Hub,2.9,Neutral,No,Silver
ORD100359,CUST3874,Nicole Garcia,55,male,marywood@example.com,London,England,512669,UK,26-03-2026,08-04-2026,Delivered,Home & Kitchen,Mixer Grinder,9,301763.39,2444283.46,10,UPI,Royal Mail,13,no,Manchester Hub,2.8,Neutral,No,Platinum
ORD100360,CUST5165,Dr. Elizabeth Shepherd MD,25,F,smclaughlin@example.net,Dwarka,Delhi,986616,India,03-06-2024,09-06-2024,Returned,Beauty,Sunscreen,6,47148.51,240457.4,15,credit card,Ekart,6,Yes,Delhi Hub,1.5,Positive,Yes,Platinum
ORD100361,CUST3841,Darrell Diaz,46,Other,patrick11@example.net,Nagpur,Maharashtra,125913,India,28-06-2025,,Pending,Toys,Barbie Doll,1,20835.52,14584.86,30,Net Banking,Delhivery,9,yes,Delhi Hub,3.9,Positive,Yes,Bronze
ORD100362,CUST1045,Kristin Vasquez,36,Female,jessicasmith@example.com,Birmingham,England,321765,UK,03-08-2024,,Cancelled,Electronics,Charger,5,25656.92,96213.45,25,credit card,Evri,1,No,Manchester Hub,2,Negative,No,Bronze
ORD100363,CUST6309,David Sanchez,51,M,kmendez@example.com,Victoria,British Columbia,960574,Canada,06-04-2025,20-04-2025,Delivered,Sports,Yoga Mat,5,54128.24,257109.14,5,upi,FedEx,14,Yes,Toronto Hub,3.8,Positive,Yes,Gold
ORD100364,CUST9227,Tammy Fuller,33,female,eedwards@example.org,Pune,Maharashtra,817358,India,30-05-2024,,Pending,Electronics,Charger,7,29027.81,203194.67,0,Credit Card,Delhivery,2,No,Delhi Hub,3,Positive,Yes,Gold
ORD100365,CUST4620,Harold Drake,29,Other,skim@example.net,Canberra,New South Wales,328710,Australia,12-12-2025,17-12-2025,Returned,Beauty,Lipstick,5,67320.26,286111.1,15,Debit Card,Australia Post,5,Yes,Melbourne Hub,,Neutral,Yes,Silver
ORD100366,CUST3802,Anthony Schultz,36,Female,thomasdaniel@example.net,Ballarat,Victoria,945601,Australia,10-03-2026,21-03-2026,Shipped,Books,Self-Help Book,10,45196.69,451966.9,0,Debit card,Couriers Please,11,no,Melbourne Hub,3.9,Negative,No,Silver
ORD100367,CUST7404,Jesse Johnson,19,F,ijackson@example.net,Bengaluru,Karnataka,716230,India,18-02-2026,25-02-2026,Returned,Books,Biography,9,64510.37,580593.33,0,Net Banking,Delhivery,7,yes,Delhi Hub,1.3,Positive,No,Platinum
ORD100368,CUST4779,Janice Jacobson,44,F,madison52@example.com,Houston,Texas,858972,USA,01-11-2025,07-11-2025,Delivered,Sports,Cricket Bat,6,8212.38,41883.14,15,UPI,UPS,6,yes,New York Hub,4,Negative,Yes,Gold
ORD100369,CUST3272,Jason Martinez,37,male,peckrichard@example.net,Victoria,British Columbia,621227,Canada,19-11-2024,,Cancelled,Sports,Badminton Racket,8,44279.87,354238.96,,credit card,UPS,13,no,Toronto Hub,4.7,Positive,Yes,Platinum
ORD100370,CUST8310,Justin Taylor,22,female,kdominguez@example.net,Ottawa,Ontario,500929,Canada,22-12-2024,27-12-2024,Returned,Sports,Cricket Bat,9,24437.14,175947.41,20,Debit card,Purolator,5,No,Vancouver Hub,4.3,Positive,Yes,Silver
ORD100371,CUST8279,Ryan Schroeder,50,Male,robert09@example.net,Geelong,Victoria,732926,Australia,30-07-2024,10-08-2024,Delivered,Home & Kitchen,Pressure Cooker,2,54162.48,102908.71,5,Debit card,Australia Post,11,No,Sydney Hub,1.2,Positive,No,Platinum
ORD100372,CUST5616,Noah Martin,51,Male,williamdavis@example.com,Khalifa City,Abu Dhabi,342448,UAE,03-12-2025,18-12-2025,Returned,Home & Kitchen,Mixer Grinder,8,64601.51,465130.87,10,Net Banking,Aramex,15,yes,Dubai Hub,2.8,Positive,No,Bronze
ORD100373,CUST3907,Edward Carpenter,62,Other,jonessuzanne@example.org,Mumbai,Maharashtra,764463,India,17-09-2024,26-09-2024,Returned,Home & Kitchen,Curtains,1,57572.43,43179.32,25,COD,BlueDart,9,yes,Chennai Hub,3,Positive,Yes,Gold
ORD100374,CUST5708,Joseph Wong,61,male,uanderson@example.net,Ballarat,Victoria,746397,Australia,08-10-2024,10-10-2024,Returned,Books,Biography,3,64374.76,154499.42,20,Net Banking,Australia Post,2,Yes,Melbourne Hub,,Neutral,No,Platinum
ORD100375,CUST3699,Daniel Reyes,33,M,ohenderson@example.org,Vancouver,British Columbia,433032,Canada,06-08-2025,08-08-2025,Returned,Grocery,Olive Oil,5,79312.76,376735.61,5,Credit Card,UPS,2,No,Vancouver Hub,1.1,,Yes,Platinum
ORD100376,CUST2599,Brent Washington,37,Male,laurenzavala@example.com,Geelong,Victoria,947745,Australia,07-09-2024,09-09-2024,Delivered,Books,Textbook,5,71831.73,287326.92,20,Cash on Delivery,Australia Post,2,Yes,Sydney Hub,1.4,Neutral,No,Bronze
ORD100377,CUST5582,Jeffrey Allen,26,Female,sotosean@example.com,Saket,Delhi,492517,India,30-06-2024,,Pending,Beauty,Moisturiser,2,33161.03,53057.65,20,Debit Card,Ekart,13,no,Kolkata Hub,2,Negative,No,Bronze
ORD100378,CUST4505,Linda Petersen,28,Other,michele28@example.net,Syracuse,New York,786622,USA,06-11-2024,,Pending,Home & Kitchen,Air Fryer,4,53662.05,203915.79,5,Debit Card,UPS,12,Yes,New York Hub,2.6,Neutral,No,Silver
ORD100379,CUST8815,Robin Hughes,44,Male,abailey@example.net,Liverpool,England,192699,UK,26-04-2026,,Cancelled,Toys,Remote Car,4,22672.31,63482.47,30,Cash on Delivery,DHL,4,Yes,London Hub,3.8,Neutral,Yes,Gold
ORD100380,CUST8479,Andrea Bauer,41,female,jonesbrian@example.net,Kelowna,British Columbia,238566,Canada,17-03-2025,,Cancelled,Sports,Skipping Rope,3,14394.74,34547.38,20,Debit Card,Purolator,10,yes,Vancouver Hub,1.1,Negative,Yes,Gold
ORD100381,CUST9943,Margaret Roberts,25,female,gregoryfowler@example.net,Sacramento,California,793957,USA,13-05-2024,15-05-2024,Delivered,Fashion,Saree,6,11206.11,63874.83,5,COD,FedEx,2,Yes,Texas Hub,1.1,,No,Silver
ORD100382,CUST8389,Paul Carpenter,58,M,cassandra57@example.org,Ballarat,Victoria,959052,Australia,28-11-2025,,Pending,Grocery,Organic Rice,5,34775.84,173879.2,,Credit Card,Couriers Please,3,no,Melbourne Hub,,Neutral,No,Platinum
ORD100383,CUST3972,Anthony Brown,34,female,travismendoza@example.org,Austin,Texas,623261,USA,17-03-2025,22-03-2025,Returned,Books,Self-Help Book,8,14829.28,88975.68,25,upi,DHL,5,No,Texas Hub,2.2,Negative,No,Platinum
ORD100384,CUST4854,Patricia Middleton,63,Female,prangel@example.com,Dwarka,Delhi,226229,India,27-03-2025,02-04-2025,Delivered,Home & Kitchen,Pressure Cooker,9,61463.13,414876.13,25,COD,Delhivery,6,Yes,Delhi Hub,2.7,Neutral,No,Platinum
ORD100385,CUST8416,Thomas Leach,48,M,michellemorrison@example.net,Surrey,British Columbia,800752,Canada,24-11-2025,01-12-2025,Delivered,Beauty,Hair Oil,1,48244.17,38595.34,20,Net Banking,FedEx,7,Yes,Vancouver Hub,4.7,Negative,Yes,Platinum
ORD100386,CUST5962,Michael Velasquez,27,F,jimenezbrandon@example.org,Sydney,New South Wales,434591,Australia,19-06-2025,,Cancelled,Books,Textbook,4,4279.21,14549.31,15,Debit card,DHL,14,yes,Sydney Hub,5,Neutral,No,Silver
ORD100387,CUST1123,Jonathan Hoover,27,female,itrevino@example.com,Canberra,New South Wales,441047,Australia,03-10-2025,,Pending,Fashion,Jeans,6,66612.57,399675.42,0,credit card,DHL,12,yes,Sydney Hub,4.5,Positive,No,Platinum
ORD100388,CUST3588,William Jennings,63,male,ichavez@example.org,Chennai,Tamil Nadu,393933,India,03-10-2025,14-10-2025,Shipped,Home & Kitchen,Bedsheet,9,63994.87,575953.83,,Debit Card,BlueDart,11,Yes,Mumbai Hub,4.8,Positive,Yes,Silver
ORD100389,CUST7641,Peggy Spencer,19,Male,frederickalvarez@example.com,Newcastle,New South Wales,384510,Australia,07-12-2025,14-12-2025,Shipped,Grocery,Dry Fruits,3,77894.79,198631.71,15,UPI,Couriers Please,7,no,Melbourne Hub,2,Positive,Yes,Gold
ORD100390,CUST4901,Jesse Lewis,48,Male,dixonalexis@example.org,Vancouver,British Columbia,288383,Canada,31-12-2025,11-01-2026,Delivered,Home & Kitchen,Air Fryer,10,306968.29,2609230.46,15,Credit Card,Canada Post,11,no,Toronto Hub,4.8,Negative,No,Gold
ORD100391,CUST6162,Rebecca Morris,44,F,hmason@example.net,Yas Island,Abu Dhabi,625909,UAE,31-10-2024,11-11-2024,Returned,Home & Kitchen,Air Fryer,7,10667.86,56006.26,25,Debit Card,DHL,11,No,Abu Dhabi Hub,,Neutral,No,Platinum
ORD100392,CUST1416,Glenn Atkins,33,Male,rmoyer@example.org,Surrey,British Columbia,652216,Canada,17-11-2024,27-11-2024,Shipped,Fashion,Sneakers,9,9798.12,83773.93,5,Credit Card,FedEx,10,No,Toronto Hub,3.1,Positive,Yes,Gold
ORD100393,CUST2827,Stacey Padilla,64,male,randysmith@example.com,Dundee,Scotland,841351,UK,08-11-2024,,Pending,Beauty,Sunscreen,6,47584.9,271233.93,5,Credit Card,DHL,4,no,London Hub,2.3,,No,Bronze
ORD100394,CUST8501,Russell Marsh,46,Other,orodriguez@example.com,Mumbai,Maharashtra,620564,India,28-11-2025,,Pending,Fashion,Jeans,5,69532.64,347663.2,0,Net Banking,BlueDart,6,yes,Delhi Hub,,,Yes,Platinum
ORD100395,CUST4890,Christine Boyd,55,F,diazkaylee@example.org,London,England,404084,UK,30-12-2024,01-01-2025,Shipped,Electronics,Smartwatch,3,26540.2,79620.6,0,Debit card,Royal Mail,2,Yes,London Hub,1.5,Neutral,No,Platinum
ORD100396,CUST4083,Susan Anderson,21,Male,taragarrett@example.com,Pune,Maharashtra,119886,India,12-11-2025,18-11-2025,Shipped,Books,Textbook,4,22666.73,90666.92,0,UPI,Ekart,6,No,Bengaluru Hub,,Positive,No,Bronze
ORD100397,CUST1320,Denise Chang,32,Other,amyroberts@example.com,Al Ain,Abu Dhabi,551163,UAE,31-10-2025,01-11-2025,Delivered,Grocery,Green Tea,6,15343.23,73647.5,20,Debit Card,Emirates Post,1,Yes,Abu Dhabi Hub,2.6,Negative,Yes,Gold
ORD100398,CUST7477,Rhonda York,46,Male,crystalpage@example.com,Nashik,Maharashtra,633036,India,01-11-2024,,Cancelled,Home & Kitchen,Curtains,3,36806.57,99377.74,10,Debit Card,Delhivery,8,yes,Bengaluru Hub,2.9,Positive,Yes,Platinum
ORD100399,CUST1804,Dalton Evans,63,Other,lambertterri@example.org,Aberdeen,Scotland,857172,UK,05-07-2024,,Cancelled,Toys,LEGO Set,5,72316.81,253108.83,30,Credit Card,DHL,3,Yes,London Hub,2.5,Neutral,Yes,Gold
ORD100400,CUST6263,Jason Peterson,33,F,michelle72@example.net,Victoria,British Columbia,459037,Canada,26-01-2025,,Pending,Home & Kitchen,Curtains,9,42796.75,346653.67,10,Credit Card,Purolator,13,yes,Toronto Hub,2.7,Neutral,Yes,Platinum
ORD100401,CUST8298,Kyle Johnson,52,male,watkinskimberly@example.net,Buffalo,New York,841244,USA,13-03-2025,18-03-2025,Delivered,Books,Biography,8,20515.39,131298.5,20,Credit Card,DHL,5,Yes,Los Angeles Hub,,Positive,Yes,Platinum
ORD100402,CUST4292,John Lopez,45,F,shawjuan@example.net,Salem,Tamil Nadu,330251,India,18-12-2025,25-12-2025,Shipped,Beauty,Lipstick,6,75961.64,455769.84,,UPI,BlueDart,7,Yes,Delhi Hub,1.8,Neutral,Yes,Silver
ORD100403,CUST8016,Danny Myers,62,M,mark86@example.com,Melbourne,Victoria,785524,Australia,25-07-2025,01-08-2025,Delivered,Beauty,Face Wash,4,45047.9,180191.6,0,COD,Australia Post,7,yes,Sydney Hub,2.8,Neutral,No,Gold
ORD100404,CUST8256,Kayla Carlson,46,Female,figueroatiffany@example.org,Mumbai,Maharashtra,485779,India,09-11-2024,20-11-2024,Delivered,Fashion,Kurti,4,43151.58,155345.69,10,Cash on Delivery,DTDC,11,yes,Chennai Hub,4,,No,Silver
ORD100405,CUST6601,Margaret Castro,59,male,jenniferhernandez@example.com,Deira,Dubai,399971,UAE,29-03-2025,,Cancelled,Toys,Board Game,10,59987.22,599872.2,0,credit card,Emirates Post,14,yes,Dubai Hub,1.7,Positive,Yes,Gold
ORD100406,CUST9025,Timothy Vazquez,53,Other,glenn39@example.org,Liverpool,England,383463,UK,16-02-2026,02-03-2026,Returned,Fashion,Saree,4,60690.8,194210.56,20,Debit Card,Royal Mail,14,No,Manchester Hub,4.1,Negative,No,Gold
ORD100407,CUST4731,George Mcknight,57,F,stephen95@example.net,Hubli,Karnataka,686155,India,18-05-2024,,Cancelled,Fashion,Jeans,5,40818.74,204093.7,0,COD,DTDC,11,Yes,Delhi Hub,3.1,Negative,No,Bronze
ORD100408,CUST5843,Richard Jackson,34,F,urusso@example.net,Surrey,British Columbia,458299,Canada,05-08-2025,10-08-2025,Delivered,Beauty,Sunscreen,5,65380.16,245175.6,25,Debit card,Canada Post,5,no,Toronto Hub,1.2,Neutral,No,Silver
ORD100409,CUST2076,Karen Sanchez,58,Male,stephensronald@example.org,Saket,Delhi,458399,India,27-07-2025,08-08-2025,Returned,Toys,Board Game,5,21257.74,90345.4,15,UPI,DTDC,12,no,Delhi Hub,3.2,,No,Gold
ORD100410,CUST2658,Lisa Armstrong,32,male,isaaclawson@example.org,Victoria,British Columbia,454431,Canada,26-11-2024,28-11-2024,Delivered,Home & Kitchen,Air Fryer,4,19317.23,77268.92,,COD,FedEx,2,Yes,Toronto Hub,4.1,Neutral,Yes,Platinum
ORD100411,CUST1477,Kristina Hill,64,female,hernandezkathleen@example.com,Downtown Dubai,Dubai,395282,UAE,26-03-2025,28-03-2025,Delivered,Toys,LEGO Set,4,60727.68,182183.04,25,Net Banking,DHL,2,Yes,Abu Dhabi Hub,,Negative,No,Platinum
ORD100412,CUST8653,Michael Ford,40,male,alexandramalone@example.com,New York City,New York,255969,USA,21-10-2025,26-10-2025,Shipped,Books,Textbook,8,417495.52,3172965.95,5,credit card,USPS,5,No,New York Hub,2.4,Neutral,Yes,Bronze
ORD100413,CUST7910,Wendy Ponce,57,female,lisagill@example.org,Canberra,New South Wales,277424,Australia,07-02-2025,09-02-2025,Returned,Electronics,Smartwatch,7,39583.28,221666.37,20,Credit Card,Couriers Please,2,No,Sydney Hub,3.8,Neutral,No,Platinum
ORD100414,CUST8429,Samantha Wilson,42,Male,wolfejoseph@example.com,Geelong,Victoria,445597,Australia,29-08-2024,12-09-2024,Shipped,Toys,LEGO Set,9,49257.81,443320.29,,Net Banking,DHL,14,no,Melbourne Hub,,Neutral,Yes,Gold
ORD100415,CUST2127,Anne Smith,43,Female,estesluis@example.net,Buffalo,New York,643217,USA,03-10-2025,,Cancelled,Grocery,Olive Oil,7,29510.01,206570.07,,Credit Card,UPS,4,No,Los Angeles Hub,,Positive,No,Silver
ORD100416,CUST7200,Kelly Lawrence,30,F,matthewzavala@example.com,Downtown Dubai,Dubai,797773,UAE,19-08-2025,22-08-2025,Delivered,Fashion,T-Shirt,2,55789.3,105999.67,5,Credit Card,Emirates Post,3,No,Dubai Hub,3.2,Negative,No,Platinum
ORD100417,CUST7194,Deanna Jones,45,Male,michael50@example.org,Ottawa,Ontario,616526,Canada,22-03-2025,26-03-2025,Returned,Grocery,Protein Powder,7,48295.78,287359.89,15,Debit Card,Canada Post,4,no,Vancouver Hub,4,Positive,Yes,Silver
ORD100418,CUST8683,Rebecca Carter,41,Female,lori99@example.org,Albany,New York,589891,USA,24-10-2024,,Cancelled,Books,Self-Help Book,3,19200.13,51840.35,10,Net Banking,FedEx,1,no,New York Hub,,Positive,No,Gold
ORD100419,CUST2480,Christopher Russell,49,Female,brocksean@example.net,Nagpur,Maharashtra,843190,India,06-06-2024,16-06-2024,Delivered,Fashion,Sneakers,4,62217.7,199096.64,20,Credit Card,DTDC,10,No,Chennai Hub,3.6,Negative,No,Bronze
ORD100420,CUST4595,Angie Harris,25,male,erica89@example.com,Hubli,Karnataka,226198,India,11-06-2024,,Pending,Toys,Board Game,7,57660.6,363261.78,10,credit card,BlueDart,4,Yes,Mumbai Hub,2.5,,Yes,Platinum
ORD100421,CUST7582,Deanna Romero,39,Male,katherinehernandez@example.com,Victoria,British Columbia,299855,Canada,10-11-2024,19-11-2024,Delivered,Electronics,Laptop,1,23719.79,16603.85,30,Cash on Delivery,Purolator,9,no,Toronto Hub,1.7,,No,Silver
ORD100422,CUST6617,Thomas Norton,64,F,phillipsevelyn@example.com,Manchester,England,679499,UK,13-02-2025,,Pending,Beauty,Sunscreen,9,44549.16,340801.07,15,Credit Card,DHL,5,yes,London Hub,4.2,Neutral,No,Bronze
ORD100423,CUST7409,Susan Clark,28,Male,jgreen@example.net,San Antonio,Texas,594781,USA,30-11-2024,,Pending,Books,Biography,5,30095.69,150478.45,,Credit Card,USPS,5,no,Texas Hub,4.8,Positive,Yes,Platinum
ORD100424,CUST9431,James Griffin,28,female,wking@example.com,Salem,Tamil Nadu,445667,India,19-05-2025,,Pending,Electronics,Charger,10,48357.79,338504.53,30,upi,BlueDart,7,no,Kolkata Hub,1.9,,Yes,Silver
ORD100425,CUST2733,Andrea Carter,51,F,wattstheodore@example.org,Ottawa,Ontario,462307,Canada,14-07-2025,26-07-2025,Shipped,Books,Self-Help Book,3,37617.17,112851.51,0,Cash on Delivery,Purolator,12,yes,Toronto Hub,1.2,Positive,Yes,Silver
ORD100426,CUST7931,Dominic Dominguez,47,Female,daniel61@example.net,New Delhi,Delhi,592211,India,17-07-2025,,Cancelled,Home & Kitchen,Bedsheet,9,36436.17,278736.7,15,Credit Card,Ekart,12,No,Chennai Hub,2,,No,Gold
ORD100427,CUST1851,John Singleton,59,F,gina87@example.org,Musaffah,Abu Dhabi,712603,UAE,07-09-2024,15-09-2024,Shipped,Electronics,Tablet,8,78543.51,628348.08,,Cash on Delivery,Aramex,8,no,Dubai Hub,3.2,Neutral,Yes,Silver
ORD100428,CUST3612,Lisa Bailey,54,Female,ajones@example.com,Melbourne,Victoria,322338,Australia,17-12-2025,20-12-2025,Returned,Fashion,Jeans,3,12111.21,34516.95,5,COD,DHL,3,yes,Melbourne Hub,4.5,Negative,Yes,Silver
ORD100429,CUST9952,Dana Best,46,Other,tammymitchell@example.net,Austin,Texas,542109,USA,05-08-2024,06-08-2024,Returned,Electronics,Earbuds,2,21435.9,32153.85,25,upi,DHL,1,no,Texas Hub,1.1,Negative,Yes,Gold
ORD100430,CUST1323,Mariah Wu,39,female,deanandersen@example.org,London,Ontario,922885,Canada,28-02-2025,06-03-2025,Shipped,Grocery,Green Tea,3,9054.7,24447.69,10,Net Banking,Purolator,6,yes,Vancouver Hub,3.5,,No,Gold
ORD100431,CUST4330,Christopher Stafford,37,Male,kaiserjeffery@example.net,Edinburgh,Scotland,552092,UK,12-11-2025,13-11-2025,Returned,Electronics,Charger,8,33814.93,243467.5,10,Net Banking,Parcelforce,1,Yes,Manchester Hub,4,Neutral,Yes,Silver
ORD100432,CUST6941,Benjamin Tucker,62,Female,esmith@example.com,Manchester,England,525125,UK,08-12-2025,19-12-2025,Delivered,Books,Fiction Novel,3,67478.12,161947.49,20,Net Banking,Royal Mail,11,Yes,Manchester Hub,4.3,Negative,No,Silver
ORD100433,CUST5388,Robert Miller,54,Female,katherinehill@example.net,Surrey,British Columbia,461078,Canada,20-04-2025,22-04-2025,Returned,Electronics,Laptop,6,30258.54,163396.12,10,COD,Canada Post,2,yes,Toronto Hub,4.2,Positive,Yes,Silver
ORD100434,CUST1108,Theresa Webb,54,male,valerie06@example.com,Houston,Texas,116670,USA,24-11-2024,30-11-2024,Shipped,Home & Kitchen,Mixer Grinder,6,73363.57,330136.07,25,Debit card,DHL,6,yes,Texas Hub,,Neutral,Yes,Silver
ORD100435,CUST4291,Gary Davis,19,male,nguyendeborah@example.net,Dwarka,Delhi,898960,India,17-05-2025,,Pending,Beauty,Sunscreen,9,13280.6,95620.32,20,Debit card,FedEx,15,No,Mumbai Hub,,Negative,Yes,Silver
ORD100436,CUST3293,Brooke Jimenez,46,F,haasnicole@example.org,San Francisco,California,512460,USA,22-08-2025,03-09-2025,Delivered,Toys,Puzzle,5,15312.32,76561.6,,Credit Card,UPS,12,no,Los Angeles Hub,2.1,Neutral,Yes,Bronze
ORD100437,CUST4439,Elizabeth Cook,46,female,genglish@example.net,Melbourne,Victoria,836833,Australia,26-08-2024,03-09-2024,Delivered,Beauty,Lipstick,6,5460.58,22934.44,30,upi,Australia Post,8,no,Sydney Hub,2,Positive,No,Silver
ORD100438,CUST6139,Rachel Horton,22,M,nnelson@example.com,Musaffah,Abu Dhabi,565137,UAE,13-02-2026,,Pending,Home & Kitchen,Mixer Grinder,8,10843.86,65063.16,25,Debit Card,DHL,3,Yes,Abu Dhabi Hub,4.7,Positive,No,Silver
ORD100439,CUST1582,Dale Malone,24,female,greensamuel@example.net,Nagpur,Maharashtra,425733,India,10-10-2024,12-10-2024,Returned,Electronics,Smartwatch,3,70291.61,179243.61,15,UPI,Ekart,2,No,Bengaluru Hub,2.9,,Yes,Platinum
ORD100440,CUST3488,Samantha Green,28,Male,xortiz@example.org,Los Angeles,California,592005,USA,23-04-2026,02-05-2026,Delivered,Fashion,T-Shirt,1,2139.71,2139.71,,credit card,DHL,9,No,Los Angeles Hub,,,No,Gold
ORD100441,CUST5425,Shane Choi,41,F,cindyerickson@example.net,Khalifa City,Abu Dhabi,747147,UAE,03-04-2026,,Cancelled,Home & Kitchen,Mixer Grinder,6,29870.05,179220.3,0,credit card,Aramex,9,No,Abu Dhabi Hub,4.6,Positive,No,Bronze
